user_id,timestamp,event_type,purchase_amount,session_duration
U00790,2024-05-11 09:01:35,view,0.0,1.9
U00790,2024-05-28 23:03:36,view,0.0,0.5
U00791,2023-12-05 16:19:08,view,0.0,2.8
U00791,2023-12-07 08:35:44,view,0.0,1.6
U00791,2023-12-21 05:02:02,view,0.0,2.7
U00791,2024-01-05 19:31:05,view,0.0,3.7
U00791,2024-01-14 11:32:13,view,0.0,15.2
U00791,2024-01-29 23:08:02,view,0.0,2.3
U00791,2024-02-10 01:46:26,view,0.0,6.0
U00791,2024-02-14 23:32:22,view,0.0,10.7
U00791,2024-03-10 03:19:03,view,0.0,21.0
U00791,2024-03-12 23:04:55,view,0.0,0.5
U00791,2024-03-15 19:28:45,view,0.0,12.0
U00791,2024-03-17 19:29:21,view,0.0,2.3
U00791,2024-05-07 05:46:43,view,0.0,14.6
U00791,2024-05-20 23:32:33,view,0.0,1.3
U00792,2023-12-04 00:01:26,view,0.0,15.9
U00792,2023-12-12 18:11:37,view,0.0,4.5
U00792,2024-01-02 00:33:04,view,0.0,3.2
U00792,2024-01-03 02:18:22,view,0.0,5.7
U00792,2024-01-07 00:51:08,view,0.0,5.7
U00792,2024-01-21 11:12:58,view,0.0,15.6
U00792,2024-01-29 03:22:00,cart,0.0,1.7
U00792,2024-02-15 14:43:41,cart,0.0,5.9
U00792,2024-02-20 09:09:39,view,0.0,13.3
U00792,2024-02-22 17:00:38,view,0.0,8.8
U00792,2024-02-28 11:52:29,view,0.0,6.5
U00792,2024-03-08 12:58:57,view,0.0,15.2
U00792,2024-03-15 16:50:47,view,0.0,11.9
U00792,2024-04-24 14:15:04,view,0.0,0.5
U00792,2024-04-25 15:23:00,view,0.0,4.8
U00792,2024-05-17 23:42:12,view,0.0,9.7
U00793,2023-12-05 15:34:23,view,0.0,6.3
U00793,2023-12-14 09:41:22,view,0.0,4.6
U00793,2023-12-15 14:55:11,cart,0.0,5.5
U00793,2023-12-22 06:17:36,view,0.0,12.6
U00793,2023-12-24 03:59:31,purchase,23.24,5.8
U00793,2023-12-24 12:05:47,cart,0.0,25.3
U00793,2024-01-07 04:09:04,view,0.0,6.4
U00793,2024-01-12 05:19:53,view,0.0,3.2
U00793,2024-01-18 18:56:35,view,0.0,23.0
U00793,2024-02-02 11:31:28,view,0.0,0.8
U00793,2024-02-03 15:50:09,view,0.0,16.5
U00793,2024-02-13 11:57:37,view,0.0,1.0
U00793,2024-02-22 14:48:48,view,0.0,8.2
U00793,2024-02-28 17:11:57,view,0.0,17.6
U00793,2024-03-12 23:05:48,purchase,11.05,3.4
U00793,2024-03-16 00:01:29,view,0.0,4.0
U00793,2024-03-19 20:40:14,view,0.0,4.9
U00793,2024-03-20 16:55:27,view,0.0,1.6
U00793,2024-03-24 01:31:02,cart,0.0,5.3
U00793,2024-03-26 11:29:07,view,0.0,7.3
U00793,2024-04-11 13:55:32,view,0.0,0.5
U00793,2024-04-11 17:33:33,view,0.0,10.9
U00793,2024-04-15 03:59:34,view,0.0,6.6
U00793,2024-04-17 00:41:45,view,0.0,0.9
U00793,2024-04-18 15:07:18,view,0.0,14.8
U00793,2024-05-11 14:27:57,view,0.0,5.5
U00793,2024-05-14 22:36:21,view,0.0,4.4
U00793,2024-05-14 23:48:28,view,0.0,3.9
U00794,2023-12-28 01:10:04,view,0.0,2.2
U00794,2024-02-11 05:06:13,view,0.0,10.5
U00794,2024-02-17 00:31:59,view,0.0,1.3
U00794,2024-02-18 21:07:21,view,0.0,8.7
U00794,2024-03-13 21:41:12,view,0.0,6.9
U00794,2024-03-20 02:40:56,view,0.0,9.0
U00794,2024-04-26 03:12:22,view,0.0,16.7
U00794,2024-05-09 16:48:25,view,0.0,6.1
U00794,2024-05-26 23:18:21,view,0.0,10.2
U00795,2023-12-25 00:08:29,view,0.0,12.5
U00795,2024-01-04 06:35:40,view,0.0,17.7
U00795,2024-01-09 04:17:51,view,0.0,13.7
U00795,2024-01-22 16:20:26,view,0.0,2.8
U00795,2024-02-02 06:40:48,view,0.0,11.5
U00795,2024-02-11 08:33:25,view,0.0,15.6
U00795,2024-02-13 04:05:38,view,0.0,14.9
U00795,2024-02-25 11:08:04,view,0.0,4.9
U00795,2024-03-18 23:31:49,view,0.0,9.7
U00796,2023-12-05 03:53:56,view,0.0,5.5
U00796,2023-12-10 10:34:50,view,0.0,4.3
U00796,2024-01-27 02:25:30,view,0.0,2.3
U00796,2024-02-29 06:52:07,view,0.0,5.8
U00796,2024-03-06 22:51:34,view,0.0,16.6
U00796,2024-04-05 04:06:06,view,0.0,0.6
U00796,2024-04-12 05:23:52,view,0.0,19.4
U00796,2024-04-24 23:14:55,view,0.0,0.5
U00796,2024-05-17 17:07:53,view,0.0,4.7
U00796,2024-05-17 22:39:53,view,0.0,0.5
U00796,2024-05-28 23:55:04,view,0.0,10.3
U00797,2023-12-06 06:11:05,view,0.0,22.4
U00797,2023-12-13 12:29:34,purchase,8.24,24.4
U00797,2023-12-16 11:00:54,cart,0.0,15.9
U00797,2023-12-16 17:53:46,view,0.0,1.4
U00797,2023-12-17 06:45:24,view,0.0,0.5
U00797,2023-12-21 05:42:13,view,0.0,18.3
U00797,2023-12-22 11:49:36,cart,0.0,2.9
U00797,2023-12-30 09:30:37,cart,0.0,3.6
U00797,2024-01-01 22:57:43,view,0.0,5.1
U00797,2024-01-02 14:09:10,view,0.0,3.1
U00797,2024-01-08 11:21:49,view,0.0,7.2
U00797,2024-01-08 15:06:21,cart,0.0,4.1
U00797,2024-01-11 08:55:17,cart,0.0,10.5
U00797,2024-01-11 13:25:12,purchase,24.68,12.1
U00797,2024-01-11 22:42:59,view,0.0,5.9
U00797,2024-01-12 18:07:12,cart,0.0,10.1
U00797,2024-01-13 23:02:17,purchase,51.97,14.2
U00797,2024-01-19 21:47:20,view,0.0,11.1
U00797,2024-01-23 21:55:33,cart,0.0,4.2
U00797,2024-01-26 04:22:04,view,0.0,4.9
U00797,2024-01-26 08:34:26,cart,0.0,8.5
U00797,2024-01-31 11:25:57,view,0.0,11.0
U00797,2024-02-02 19:41:46,view,0.0,3.7
U00797,2024-02-14 06:47:43,cart,0.0,12.0
U00797,2024-02-15 22:43:56,view,0.0,0.5
U00797,2024-02-19 04:28:50,cart,0.0,19.5
U00797,2024-02-20 18:03:32,purchase,124.83,6.6
U00797,2024-02-24 18:57:36,view,0.0,0.5
U00797,2024-02-25 12:35:54,purchase,181.92,23.9
U00797,2024-02-26 15:12:01,view,0.0,11.6
U00797,2024-03-02 00:10:47,cart,0.0,10.1
U00797,2024-03-08 10:04:41,cart,0.0,9.7
U00797,2024-03-08 17:19:18,cart,0.0,6.3
U00797,2024-03-10 18:42:11,view,0.0,7.8
U00797,2024-03-11 20:13:37,purchase,48.5,7.3
U00797,2024-03-18 04:03:16,cart,0.0,4.0
U00797,2024-03-24 23:57:24,view,0.0,1.0
U00797,2024-04-01 13:05:16,cart,0.0,1.2
U00797,2024-04-01 23:12:35,cart,0.0,0.5
U00797,2024-04-07 06:03:07,purchase,80.63,4.0
U00797,2024-04-14 09:07:57,view,0.0,3.4
U00797,2024-04-19 12:34:59,view,0.0,1.1
U00797,2024-04-21 13:11:25,cart,0.0,4.8
U00797,2024-04-22 18:30:21,view,0.0,1.9
U00797,2024-04-23 06:53:41,view,0.0,0.9
U00797,2024-04-24 11:20:10,view,0.0,3.1
U00797,2024-04-25 06:01:12,purchase,48.86,9.3
U00797,2024-04-26 00:45:02,view,0.0,1.2
U00797,2024-05-01 16:06:20,view,0.0,19.1
U00797,2024-05-03 12:30:09,view,0.0,0.8
U00797,2024-05-09 08:28:17,purchase,57.51,1.7
U00797,2024-05-14 10:35:46,cart,0.0,2.1
U00797,2024-05-15 13:05:14,view,0.0,8.7
U00797,2024-05-18 02:07:33,purchase,59.45,10.9
U00797,2024-05-19 16:24:56,cart,0.0,17.5
U00797,2024-05-24 19:23:15,cart,0.0,7.5
U00797,2024-05-26 23:55:21,view,0.0,3.0
U00798,2023-12-05 11:08:46,purchase,124.75,0.5
U00798,2023-12-05 20:36:09,purchase,109.14,5.4
U00798,2023-12-05 21:51:31,cart,0.0,9.5
U00798,2023-12-08 22:09:33,view,0.0,8.2
U00798,2023-12-09 10:36:28,view,0.0,23.0
U00798,2023-12-09 11:43:18,view,0.0,15.6
U00798,2023-12-11 21:38:14,view,0.0,3.4
U00798,2023-12-11 22:17:50,purchase,38.58,5.5
U00798,2023-12-13 08:05:38,view,0.0,5.2
U00798,2023-12-21 07:53:40,view,0.0,2.6
U00798,2023-12-21 09:07:35,view,0.0,7.8
U00798,2023-12-21 18:03:30,view,0.0,2.4
U00798,2023-12-23 22:32:16,view,0.0,1.4
U00798,2023-12-26 04:21:35,purchase,45.12,5.1
U00798,2024-01-01 14:44:25,purchase,38.32,1.0
U00798,2024-01-06 20:32:40,cart,0.0,9.0
U00798,2024-01-09 02:00:24,view,0.0,16.3
U00798,2024-01-19 01:50:10,cart,0.0,4.5
U00798,2024-01-20 08:20:55,purchase,117.7,9.3
U00798,2024-01-26 09:47:23,purchase,119.34,6.8
U00798,2024-01-26 12:29:05,cart,0.0,2.4
U00798,2024-01-27 07:42:25,view,0.0,0.7
U00798,2024-01-30 17:06:56,purchase,36.67,44.6
U00798,2024-02-01 13:25:23,cart,0.0,5.6
U00798,2024-02-07 01:04:23,view,0.0,18.5
U00798,2024-02-07 06:12:26,view,0.0,5.4
U00798,2024-02-07 06:16:00,view,0.0,1.2
U00798,2024-02-13 21:19:25,cart,0.0,14.7
U00798,2024-02-24 12:51:53,view,0.0,2.2
U00798,2024-03-01 05:20:38,view,0.0,0.5
U00798,2024-03-09 20:22:02,cart,0.0,1.7
U00798,2024-03-17 04:53:09,purchase,57.48,7.3
U00798,2024-03-22 05:07:51,view,0.0,4.6
U00798,2024-03-24 11:50:19,cart,0.0,1.4
U00798,2024-03-27 17:08:24,view,0.0,6.1
U00798,2024-03-29 04:54:57,purchase,48.72,9.4
U00798,2024-03-29 08:44:51,cart,0.0,1.2
U00798,2024-03-29 13:50:06,view,0.0,6.2
U00798,2024-03-30 02:30:45,cart,0.0,6.3
U00798,2024-03-31 04:42:11,cart,0.0,0.7
U00798,2024-04-04 13:05:36,cart,0.0,7.5
U00798,2024-04-05 16:35:31,purchase,41.17,18.4
U00798,2024-04-07 06:19:07,purchase,81.61,7.6
U00798,2024-04-08 07:53:27,view,0.0,11.1
U00798,2024-04-10 17:42:46,cart,0.0,17.9
U00798,2024-04-18 19:37:13,cart,0.0,5.0
U00798,2024-04-22 02:32:45,cart,0.0,1.4
U00798,2024-04-23 07:16:49,purchase,63.53,1.0
U00798,2024-04-25 03:41:58,cart,0.0,24.5
U00798,2024-04-26 17:03:27,view,0.0,6.3
U00798,2024-05-01 02:23:30,cart,0.0,9.2
U00798,2024-05-03 09:04:56,view,0.0,7.6
U00798,2024-05-09 15:49:26,view,0.0,6.7
U00798,2024-05-10 13:45:13,cart,0.0,6.6
U00798,2024-05-10 15:10:49,view,0.0,5.1
U00798,2024-05-16 22:26:41,cart,0.0,17.3
U00798,2024-05-17 23:16:16,purchase,68.48,9.1
U00798,2024-05-18 13:48:20,purchase,37.42,0.5
U00798,2024-05-20 05:46:22,view,0.0,2.0
U00798,2024-05-22 01:38:23,view,0.0,12.4
U00798,2024-05-24 23:22:22,cart,0.0,2.1
U00798,2024-05-24 23:43:44,cart,0.0,6.9
U00799,2023-12-04 09:23:23,purchase,185.1,20.3
U00799,2023-12-05 22:39:08,purchase,110.63,1.1
U00799,2023-12-06 13:02:47,cart,0.0,5.0
U00799,2023-12-07 00:05:01,cart,0.0,13.1
U00799,2023-12-09 00:11:12,purchase,92.11,6.4
U00799,2023-12-11 00:53:49,purchase,83.98,1.0
U00799,2023-12-11 19:11:08,purchase,134.43,12.5
U00799,2023-12-12 06:38:22,cart,0.0,1.4
U00799,2023-12-16 14:57:00,cart,0.0,10.2
U00799,2023-12-17 15:48:33,cart,0.0,23.6
U00799,2023-12-18 03:08:00,cart,0.0,1.9
U00799,2023-12-21 20:32:23,purchase,33.99,2.1
U00799,2023-12-22 02:11:43,cart,0.0,12.3
U00799,2023-12-22 09:24:55,purchase,113.67,4.3
U00799,2023-12-23 06:29:17,cart,0.0,5.7
U00799,2023-12-23 22:02:43,view,0.0,5.9
U00799,2023-12-24 02:06:34,cart,0.0,6.5
U00799,2023-12-24 03:36:24,cart,0.0,13.6
U00799,2023-12-26 19:25:42,purchase,61.66,4.5
U00799,2023-12-27 01:51:38,purchase,178.04,31.0
U00799,2023-12-28 00:22:51,purchase,81.03,1.1
U00799,2023-12-28 01:00:28,cart,0.0,2.4
U00799,2023-12-29 19:52:14,purchase,74.21,2.9
U00799,2023-12-29 23:17:07,cart,0.0,2.4
U00799,2024-01-03 08:11:45,cart,0.0,25.3
U00799,2024-01-05 12:22:05,cart,0.0,1.2
U00799,2024-01-06 00:50:42,view,0.0,3.0
U00799,2024-01-06 03:08:30,cart,0.0,0.7
U00799,2024-01-06 19:32:54,cart,0.0,8.9
U00799,2024-01-09 11:22:17,purchase,109.71,34.3
U00799,2024-01-10 23:47:47,purchase,150.63,1.3
U00799,2024-01-11 00:11:29,purchase,64.56,2.1
U00799,2024-01-12 08:36:03,purchase,175.62,5.2
U00799,2024-01-14 18:20:59,cart,0.0,4.8
U00799,2024-01-14 18:30:59,cart,0.0,1.2
U00799,2024-01-15 18:07:12,purchase,124.36,6.6
U00799,2024-01-17 02:07:11,view,0.0,5.0
U00799,2024-01-17 05:50:49,purchase,249.96,2.8
U00799,2024-01-18 06:12:15,cart,0.0,18.7
U00799,2024-01-18 22:05:29,cart,0.0,16.5
U00799,2024-01-19 10:22:14,cart,0.0,5.3
U00799,2024-01-20 19:37:47,purchase,70.9,19.1
U00799,2024-01-22 23:22:22,view,0.0,26.1
U00799,2024-01-23 03:31:33,cart,0.0,0.5
U00799,2024-01-23 18:07:03,cart,0.0,15.3
U00799,2024-01-24 00:42:45,cart,0.0,4.1
U00799,2024-01-24 11:41:48,purchase,89.98,21.3
U00799,2024-01-28 17:29:13,cart,0.0,10.9
U00799,2024-01-31 23:33:34,purchase,169.1,2.7
U00799,2024-02-02 12:43:52,cart,0.0,9.3
U00799,2024-02-05 01:15:20,cart,0.0,4.6
U00799,2024-02-06 02:02:12,cart,0.0,15.7
U00799,2024-02-06 14:37:46,cart,0.0,0.5
U00799,2024-02-08 12:07:06,cart,0.0,5.9
U00799,2024-02-09 06:26:19,cart,0.0,9.1
U00799,2024-02-10 04:53:29,cart,0.0,4.0
U00799,2024-02-10 17:49:22,view,0.0,5.1
U00799,2024-02-10 17:50:05,cart,0.0,2.2
U00799,2024-02-11 15:50:39,cart,0.0,4.3
U00799,2024-02-12 15:17:31,purchase,106.78,35.7
U00799,2024-02-13 13:54:52,purchase,183.75,5.0
U00799,2024-02-13 23:58:54,cart,0.0,7.8
U00799,2024-02-14 13:03:28,purchase,52.71,10.2
U00799,2024-02-17 11:34:50,cart,0.0,6.4
U00799,2024-02-20 15:54:25,cart,0.0,2.0
U00799,2024-02-21 12:27:05,purchase,60.19,7.4
U00799,2024-02-22 11:19:17,cart,0.0,1.1
U00799,2024-02-23 17:23:44,view,0.0,16.2
U00799,2024-02-24 14:43:47,purchase,75.75,0.5
U00799,2024-02-24 16:17:08,cart,0.0,12.2
U00799,2024-02-25 14:40:50,cart,0.0,2.2
U00799,2024-02-26 12:04:09,purchase,252.95,2.4
U00799,2024-03-01 01:00:19,cart,0.0,4.5
U00799,2024-03-03 13:48:04,cart,0.0,7.5
U00799,2024-03-05 09:33:44,cart,0.0,0.5
U00799,2024-03-06 21:41:39,purchase,87.84,15.1
U00799,2024-03-07 18:13:32,cart,0.0,11.0
U00799,2024-03-09 13:02:46,cart,0.0,7.5
U00799,2024-03-09 15:54:39,cart,0.0,3.5
U00799,2024-03-10 08:01:52,cart,0.0,6.4
U00799,2024-03-10 09:02:53,purchase,82.78,0.5
U00799,2024-03-12 12:07:12,cart,0.0,16.1
U00799,2024-03-12 15:50:16,cart,0.0,9.4
U00799,2024-03-12 18:45:08,cart,0.0,8.8
U00799,2024-03-13 00:36:10,cart,0.0,33.2
U00799,2024-03-13 04:06:43,cart,0.0,6.1
U00799,2024-03-14 09:25:44,cart,0.0,0.6
U00799,2024-03-14 15:29:20,purchase,84.58,22.7
U00799,2024-03-15 10:39:23,cart,0.0,1.1
U00799,2024-03-16 02:45:07,cart,0.0,0.5
U00799,2024-03-16 13:33:52,view,0.0,2.9
U00799,2024-03-17 00:13:39,cart,0.0,1.0
U00799,2024-03-17 09:45:20,cart,0.0,7.7
U00799,2024-03-18 11:23:07,purchase,90.68,2.0
U00799,2024-03-19 06:28:30,cart,0.0,14.8
U00799,2024-03-19 15:48:19,purchase,114.03,7.5
U00799,2024-03-22 17:32:21,cart,0.0,0.7
U00799,2024-03-23 01:26:41,view,0.0,0.5
U00799,2024-03-23 04:53:54,view,0.0,1.6
U00799,2024-03-23 15:32:43,cart,0.0,6.0
U00799,2024-03-24 03:44:40,purchase,113.88,6.3
U00799,2024-03-25 15:31:32,cart,0.0,3.9
U00799,2024-03-27 08:02:38,purchase,28.57,4.9
U00799,2024-03-29 02:39:42,view,0.0,2.5
U00799,2024-03-30 10:06:05,purchase,42.11,1.5
U00799,2024-04-01 15:06:15,cart,0.0,4.0
U00799,2024-04-02 19:09:28,view,0.0,5.0
U00799,2024-04-03 21:25:08,cart,0.0,24.5
U00799,2024-04-05 23:11:39,cart,0.0,11.0
U00799,2024-04-06 19:26:30,cart,0.0,15.8
U00799,2024-04-07 05:12:04,cart,0.0,3.9
U00799,2024-04-09 05:06:44,cart,0.0,6.8
U00799,2024-04-10 18:02:55,purchase,76.25,4.9
U00799,2024-04-11 09:40:36,cart,0.0,3.4
U00799,2024-04-11 14:43:09,purchase,169.82,6.3
U00799,2024-04-11 16:08:35,cart,0.0,2.8
U00799,2024-04-14 16:13:32,purchase,223.75,12.0
U00799,2024-04-15 12:59:02,view,0.0,4.2
U00799,2024-04-16 13:57:23,purchase,91.38,0.8
U00799,2024-04-16 20:55:21,view,0.0,2.7
U00799,2024-04-17 10:51:46,cart,0.0,10.5
U00799,2024-04-20 00:23:13,cart,0.0,11.3
U00799,2024-04-21 03:27:38,cart,0.0,3.1
U00799,2024-04-21 12:55:48,cart,0.0,22.5
U00799,2024-04-22 17:44:50,purchase,226.12,6.0
U00799,2024-04-22 18:45:51,cart,0.0,0.5
U00799,2024-04-24 08:18:09,cart,0.0,0.8
U00799,2024-04-24 19:11:08,cart,0.0,0.9
U00799,2024-04-25 20:34:22,cart,0.0,10.1
U00799,2024-04-27 01:57:28,cart,0.0,15.7
U00799,2024-04-28 00:12:42,view,0.0,6.0
U00799,2024-04-29 00:04:42,purchase,120.35,15.4
U00799,2024-04-30 05:07:06,cart,0.0,3.7
U00799,2024-04-30 14:35:27,purchase,101.6,1.0
U00799,2024-05-01 14:25:33,purchase,91.15,17.4
U00799,2024-05-03 13:56:00,cart,0.0,2.2
U00799,2024-05-03 23:56:15,cart,0.0,11.1
U00800,2023-12-06 19:02:48,cart,0.0,11.4
U00800,2023-12-06 23:30:22,cart,0.0,8.7
U00800,2023-12-07 17:07:03,purchase,140.0,7.5
U00800,2023-12-07 21:13:27,cart,0.0,7.5
U00800,2023-12-09 14:54:20,purchase,77.83,13.8
U00800,2023-12-11 02:40:52,cart,0.0,1.0
U00800,2023-12-13 05:20:19,view,0.0,0.5
U00800,2023-12-17 00:09:13,cart,0.0,2.1
U00800,2023-12-17 15:23:58,purchase,141.54,0.7
U00800,2023-12-19 14:51:28,purchase,93.98,3.6
U00800,2023-12-20 09:18:09,cart,0.0,18.3
U00800,2023-12-24 23:58:22,cart,0.0,18.2
U00800,2023-12-25 17:51:23,cart,0.0,3.5
U00800,2023-12-26 19:51:40,cart,0.0,7.4
U00800,2023-12-27 22:39:13,cart,0.0,1.8
U00800,2023-12-28 02:17:36,cart,0.0,0.6
U00800,2023-12-31 12:05:46,cart,0.0,11.6
U00800,2023-12-31 19:08:53,cart,0.0,0.5
U00800,2024-01-01 06:43:55,purchase,89.21,1.1
U00800,2024-01-01 19:56:20,purchase,218.08,5.6
U00800,2024-01-04 15:30:53,cart,0.0,28.8
U00800,2024-01-04 21:20:50,cart,0.0,10.6
U00800,2024-01-05 19:26:05,purchase,87.91,4.8
U00800,2024-01-06 07:40:35,purchase,286.56,14.8
U00800,2024-01-06 07:57:17,cart,0.0,0.7
U00800,2024-01-06 11:49:04,cart,0.0,0.5
U00800,2024-01-08 00:32:53,purchase,61.53,58.2
U00800,2024-01-10 18:43:42,purchase,209.25,41.4
U00800,2024-01-12 22:31:23,cart,0.0,8.2
U00800,2024-01-13 04:12:37,purchase,104.74,7.4
U00800,2024-01-14 02:48:11,purchase,118.77,0.7
U00800,2024-01-15 21:36:58,cart,0.0,18.8
U00800,2024-01-17 12:57:33,purchase,76.61,7.1
U00800,2024-01-17 19:10:58,cart,0.0,12.7
U00800,2024-01-18 14:39:11,purchase,159.49,0.5
U00800,2024-01-22 21:41:25,cart,0.0,1.3
U00800,2024-01-25 13:38:26,cart,0.0,1.6
U00800,2024-01-26 03:31:41,purchase,276.58,15.7
U00800,2024-01-26 14:54:48,cart,0.0,0.5
U00800,2024-01-27 22:24:13,cart,0.0,5.7
U00800,2024-01-28 19:14:57,purchase,139.6,16.3
U00800,2024-02-03 13:11:55,purchase,82.47,44.2
U00800,2024-02-04 22:33:55,cart,0.0,24.7
U00800,2024-02-06 00:17:44,purchase,110.12,4.3
U00800,2024-02-06 10:13:39,cart,0.0,0.9
U00800,2024-02-06 13:16:07,purchase,265.2,1.9
U00800,2024-02-06 22:34:31,cart,0.0,23.0
U00800,2024-02-08 16:01:18,cart,0.0,43.8
U00800,2024-02-08 19:15:47,cart,0.0,3.6
U00800,2024-02-09 18:41:59,cart,0.0,26.5
U00800,2024-02-09 19:22:57,purchase,176.73,2.1
U00800,2024-02-10 22:08:41,purchase,175.47,0.5
U00800,2024-02-12 11:31:10,purchase,193.25,2.4
U00800,2024-02-12 18:27:28,cart,0.0,3.9
U00800,2024-02-13 18:37:54,cart,0.0,0.5
U00800,2024-02-16 07:07:00,cart,0.0,23.6
U00800,2024-02-17 08:19:34,purchase,64.02,4.5
U00800,2024-02-19 01:16:11,cart,0.0,7.6
U00800,2024-02-19 03:01:58,cart,0.0,5.1
U00800,2024-02-19 17:01:16,purchase,108.44,3.1
U00800,2024-02-19 20:13:05,purchase,128.14,3.1
U00800,2024-02-21 18:54:05,purchase,70.07,11.0
U00800,2024-02-23 03:50:31,cart,0.0,8.1
U00800,2024-02-25 05:17:17,cart,0.0,0.5
U00800,2024-02-25 12:10:12,view,0.0,8.1
U00800,2024-02-26 09:43:59,purchase,207.66,17.7
U00800,2024-03-03 12:25:15,cart,0.0,23.3
U00800,2024-03-03 16:27:40,view,0.0,2.5
U00800,2024-03-05 04:05:11,cart,0.0,8.7
U00800,2024-03-05 07:42:23,cart,0.0,6.5
U00800,2024-03-05 17:26:43,cart,0.0,13.8
U00800,2024-03-06 04:04:29,purchase,189.06,0.5
U00800,2024-03-06 06:10:22,purchase,42.08,8.5
U00800,2024-03-09 12:01:23,cart,0.0,4.3
U00800,2024-03-11 14:29:31,purchase,65.78,4.0
U00800,2024-03-12 07:37:50,purchase,235.16,5.3
U00800,2024-03-13 04:21:42,cart,0.0,4.1
U00800,2024-03-13 08:49:36,cart,0.0,16.1
U00800,2024-03-14 08:54:29,view,0.0,0.5
U00800,2024-03-15 19:16:45,view,0.0,3.1
U00800,2024-03-16 20:38:07,view,0.0,9.0
U00800,2024-03-24 10:24:37,cart,0.0,0.9
U00800,2024-03-25 00:43:13,cart,0.0,6.9
U00800,2024-03-27 11:21:06,view,0.0,4.8
U00800,2024-03-29 01:57:07,view,0.0,8.8
U00800,2024-03-30 14:41:10,cart,0.0,6.1
U00800,2024-03-31 21:53:29,purchase,92.79,1.7
U00800,2024-04-01 02:19:41,cart,0.0,1.1
U00800,2024-04-04 00:09:20,cart,0.0,2.9
U00800,2024-04-04 02:10:21,cart,0.0,22.9
U00800,2024-04-05 11:16:22,cart,0.0,1.9
U00800,2024-04-06 17:10:44,purchase,175.61,1.8
U00800,2024-04-08 20:54:24,purchase,116.13,2.2
U00800,2024-04-09 11:12:58,cart,0.0,5.2
U00800,2024-04-10 13:34:27,purchase,74.74,4.5
U00800,2024-04-12 01:22:56,cart,0.0,0.9
U00800,2024-04-17 18:35:19,view,0.0,7.1
U00800,2024-04-17 22:01:07,purchase,92.35,5.4
U00800,2024-04-19 17:08:19,view,0.0,7.2
U00800,2024-04-22 06:08:54,cart,0.0,18.5
U00800,2024-04-22 20:51:49,purchase,55.95,6.8
U00800,2024-04-22 20:53:44,cart,0.0,2.3
U00800,2024-04-22 22:15:32,cart,0.0,0.6
U00800,2024-04-24 23:29:30,view,0.0,0.5
U00800,2024-04-26 08:59:26,cart,0.0,0.5
U00800,2024-04-29 16:07:47,cart,0.0,2.2
U00800,2024-04-29 17:11:17,cart,0.0,10.5
U00800,2024-04-29 19:23:24,cart,0.0,1.3
U00800,2024-04-30 17:17:12,cart,0.0,2.4
U00800,2024-04-30 18:42:43,purchase,72.06,15.7
U00800,2024-05-03 18:52:27,purchase,86.31,2.3
U00800,2024-05-05 04:01:34,purchase,114.68,2.9
U00800,2024-05-05 13:27:36,view,0.0,1.6
U00800,2024-05-06 13:46:14,cart,0.0,27.3
U00800,2024-05-08 05:27:57,view,0.0,4.2
U00800,2024-05-08 14:12:02,cart,0.0,4.0
U00800,2024-05-10 19:00:25,cart,0.0,30.4
U00800,2024-05-12 08:27:55,view,0.0,6.4
U00800,2024-05-12 17:10:21,cart,0.0,0.7
U00800,2024-05-13 00:28:26,purchase,393.89,6.8
U00800,2024-05-13 03:31:54,cart,0.0,14.9
U00800,2024-05-13 16:30:21,cart,0.0,26.3
U00800,2024-05-14 05:08:34,view,0.0,0.5
U00800,2024-05-15 13:16:57,purchase,77.66,2.4
U00800,2024-05-15 23:26:32,cart,0.0,18.4
U00800,2024-05-19 09:00:34,view,0.0,16.5
U00800,2024-05-19 15:43:59,cart,0.0,0.5
U00800,2024-05-19 23:44:05,purchase,41.35,6.0
U00801,2023-12-07 21:37:38,cart,0.0,22.7
U00801,2023-12-23 10:46:16,view,0.0,0.5
U00801,2023-12-23 11:46:03,view,0.0,8.3
U00801,2023-12-26 06:05:15,cart,0.0,14.9
U00801,2024-01-02 19:22:23,view,0.0,4.5
U00801,2024-01-04 00:48:59,cart,0.0,8.6
U00801,2024-01-08 10:13:29,view,0.0,2.8
U00801,2024-01-08 14:09:46,view,0.0,5.0
U00801,2024-01-09 20:33:00,cart,0.0,1.5
U00801,2024-01-11 18:39:20,cart,0.0,2.1
U00801,2024-01-14 07:21:37,cart,0.0,18.0
U00801,2024-01-14 21:18:27,view,0.0,9.9
U00801,2024-01-22 15:03:14,view,0.0,14.8
U00801,2024-01-24 11:14:39,view,0.0,4.2
U00801,2024-01-24 12:14:21,purchase,86.98,1.1
U00801,2024-01-24 14:49:23,purchase,62.17,5.6
U00801,2024-01-27 09:52:46,cart,0.0,18.0
U00801,2024-01-28 15:34:12,view,0.0,4.2
U00801,2024-01-29 20:31:52,view,0.0,7.1
U00801,2024-02-13 01:44:31,cart,0.0,4.3
U00801,2024-02-21 17:33:58,cart,0.0,0.7
U00801,2024-02-23 06:43:36,view,0.0,17.4
U00801,2024-02-23 17:15:41,cart,0.0,10.2
U00801,2024-02-25 07:53:10,purchase,108.99,5.0
U00801,2024-02-25 18:06:30,cart,0.0,1.4
U00801,2024-02-29 17:30:00,view,0.0,1.6
U00801,2024-03-01 15:27:40,cart,0.0,8.7
U00801,2024-03-02 06:12:54,cart,0.0,22.1
